Student ID,Name,Performance (AI),Performance (Web Dev),Performance (Networking),Interest 1,Interest 2,Interest 3,Overall Rating (0-100)
2470,Student_1470,89,60,85,Networking,Web Dev,AI,72
2471,Student_1471,60,78,92,Data Science,IoT,IoT,67
2472,Student_1472,85,75,86,AI,IoT,Networking,93
2473,Student_1473,98,65,51,Data Science,Networking,IoT,82
2474,Student_1474,88,84,66,Networking,IoT,Data Science,68
2475,Student_1475,89,69,89,Data Science,AI,AI,60
2476,Student_1476,84,95,87,Networking,Data Science,Networking,95
2477,Student_1477,83,52,70,Data Science,IoT,Web Dev,75
2478,Student_1478,96,50,58,Data Science,IoT,Web Dev,84
2479,Student_1479,73,96,62,Web Dev,AI,Web Dev,77
2480,Student_1480,71,50,60,AI,Networking,Web Dev,93
2481,Student_1481,54,66,65,Data Science,IoT,Networking,97
2482,Student_1482,82,51,65,IoT,Web Dev,Data Science,62
2483,Student_1483,85,78,51,Web Dev,Web Dev,Web Dev,79
2484,Student_1484,96,69,91,AI,Web Dev,Web Dev,78
2485,Student_1485,69,55,93,Web Dev,Data Science,Web Dev,72
2486,Student_1486,68,57,57,AI,Data Science,Data Science,76
2487,Student_1487,84,78,92,Networking,IoT,AI,73
2488,Student_1488,92,97,91,Data Science,IoT,Web Dev,89
2489,Student_1489,66,82,62,IoT,IoT,Web Dev,81
2490,Student_1490,94,52,66,Web Dev,Data Science,Web Dev,88
2491,Student_1491,92,84,88,Web Dev,IoT,AI,61
2492,Student_1492,83,54,73,Web Dev,AI,Web Dev,67
2493,Student_1493,58,76,52,Web Dev,Networking,AI,73
2494,Student_1494,75,93,79,Data Science,Web Dev,AI,93
2495,Student_1495,51,61,62,AI,Web Dev,IoT,72
2496,Student_1496,58,69,68,Data Science,AI,IoT,69
2497,Student_1497,58,94,56,Networking,IoT,Web Dev,67
2498,Student_1498,89,69,58,Data Science,Data Science,Networking,66
2499,Student_1499,66,58,68,Data Science,IoT,IoT,72
2500,Student_1500,50,88,94,Networking,IoT,IoT,85
2501,Student_1501,74,53,89,Data Science,Web Dev,Networking,91
2502,Student_1502,92,68,71,AI,Web Dev,Data Science,78
2503,Student_1503,89,87,67,IoT,Data Science,Web Dev,74
2504,Student_1504,91,76,72,Networking,Web Dev,Data Science,61
2505,Student_1505,74,94,51,Web Dev,IoT,Data Science,96
2506,Student_1506,88,92,99,AI,AI,AI,78
2507,Student_1507,84,62,99,IoT,Data Science,AI,92
2508,Student_1508,52,62,60,AI,AI,Web Dev,98
2509,Student_1509,99,71,80,AI,IoT,Networking,92
2510,Student_1510,86,77,82,Web Dev,Data Science,AI,60
2511,Student_1511,93,96,63,IoT,AI,IoT,98
2512,Student_1512,93,94,65,AI,Data Science,Web Dev,87
2513,Student_1513,79,71,60,Web Dev,IoT,Data Science,76
2514,Student_1514,87,92,82,Networking,Data Science,Web Dev,65
2515,Student_1515,83,68,56,Web Dev,IoT,AI,79
2516,Student_1516,61,57,80,Data Science,Data Science,Networking,72
2517,Student_1517,68,57,97,Web Dev,Data Science,Data Science,71
2518,Student_1518,86,91,95,Web Dev,Web Dev,Networking,89
2519,Student_1519,93,75,96,Web Dev,IoT,Web Dev,80
2520,Student_1520,98,97,63,AI,Networking,Networking,61
2521,Student_1521,66,75,77,IoT,Data Science,Networking,77
2522,Student_1522,59,72,92,Web Dev,AI,Web Dev,87
2523,Student_1523,98,92,65,Web Dev,Web Dev,Data Science,63
2524,Student_1524,96,62,68,Data Science,Web Dev,Networking,65
2525,Student_1525,61,77,66,Data Science,Data Science,Networking,97
2526,Student_1526,65,58,75,Networking,Networking,Web Dev,68
2527,Student_1527,73,69,55,Networking,Web Dev,IoT,79
2528,Student_1528,68,68,92,Data Science,IoT,Networking,89
2529,Student_1529,57,97,98,IoT,Data Science,AI,96
2530,Student_1530,80,88,58,Networking,Data Science,Data Science,97
2531,Student_1531,70,61,99,IoT,Networking,Networking,63
2532,Student_1532,66,64,66,Data Science,IoT,Web Dev,97
2533,Student_1533,72,80,80,Networking,IoT,AI,72
2534,Student_1534,86,63,61,Web Dev,Networking,Web Dev,94
2535,Student_1535,65,60,72,Data Science,AI,Networking,89
2536,Student_1536,55,75,54,Networking,IoT,AI,63
2537,Student_1537,57,91,92,IoT,AI,Data Science,84
2538,Student_1538,74,76,85,IoT,AI,Data Science,90
2539,Student_1539,67,60,85,Networking,Data Science,Data Science,71
2540,Student_1540,74,87,52,IoT,Data Science,IoT,74
2541,Student_1541,61,83,73,Networking,Web Dev,Web Dev,85
2542,Student_1542,64,92,66,Networking,Data Science,Networking,69
2543,Student_1543,75,68,88,IoT,IoT,AI,71
2544,Student_1544,90,55,75,AI,IoT,Web Dev,81
2545,Student_1545,94,95,53,Web Dev,AI,Networking,99
2546,Student_1546,75,87,94,Data Science,IoT,IoT,80
2547,Student_1547,96,98,61,Web Dev,Data Science,Networking,94
2548,Student_1548,81,91,50,Data Science,Data Science,Web Dev,66
2549,Student_1549,59,77,70,Data Science,Data Science,Networking,77
2550,Student_1550,65,50,68,Web Dev,Networking,AI,86
2551,Student_1551,56,84,70,Networking,IoT,IoT,94
2552,Student_1552,66,89,67,IoT,Web Dev,AI,61
2553,Student_1553,72,57,92,AI,IoT,IoT,91
2554,Student_1554,75,96,52,AI,IoT,IoT,74
2555,Student_1555,70,56,98,AI,Networking,Networking,83
2556,Student_1556,71,60,93,Web Dev,IoT,AI,79
2557,Student_1557,56,88,81,Web Dev,AI,IoT,69
2558,Student_1558,63,53,59,Networking,Data Science,IoT,83
2559,Student_1559,64,74,89,AI,Data Science,Networking,83
2560,Student_1560,56,61,64,Networking,Networking,Web Dev,83
2561,Student_1561,58,75,54,AI,Data Science,Web Dev,99
2562,Student_1562,97,87,53,Web Dev,AI,Data Science,93
2563,Student_1563,57,95,77,IoT,Networking,Data Science,99
2564,Student_1564,99,61,53,IoT,Web Dev,IoT,70
2565,Student_1565,72,92,64,IoT,Data Science,Web Dev,85
2566,Student_1566,78,86,66,IoT,IoT,IoT,60
2567,Student_1567,67,95,93,Data Science,AI,AI,89
2568,Student_1568,80,73,52,AI,AI,Web Dev,77
2569,Student_1569,79,65,59,IoT,Data Science,Web Dev,85
2570,Student_1570,88,62,96,Data Science,Web Dev,Web Dev,68
2571,Student_1571,84,74,91,Data Science,IoT,Data Science,68
2572,Student_1572,67,53,72,Data Science,Web Dev,Networking,60
2573,Student_1573,91,60,67,Networking,Web Dev,Networking,66
2574,Student_1574,88,81,50,Networking,Data Science,Data Science,75
2575,Student_1575,66,98,84,Data Science,IoT,Data Science,97
2576,Student_1576,63,56,80,IoT,Data Science,Data Science,70
2577,Student_1577,80,95,93,AI,Data Science,Networking,84
2578,Student_1578,73,60,50,Web Dev,AI,IoT,88
2579,Student_1579,84,77,52,Networking,Data Science,Data Science,78
2580,Student_1580,93,90,52,IoT,Networking,IoT,77
2581,Student_1581,94,72,86,IoT,IoT,IoT,88
2582,Student_1582,83,94,68,Web Dev,AI,AI,75
2583,Student_1583,52,72,78,Web Dev,IoT,Networking,99
2584,Student_1584,86,99,74,IoT,AI,IoT,67
2585,Student_1585,92,77,82,Web Dev,Networking,Networking,93
2586,Student_1586,89,92,85,IoT,Data Science,Networking,65
2587,Student_1587,75,96,78,Web Dev,AI,AI,89
2588,Student_1588,72,75,75,Web Dev,AI,Networking,93
2589,Student_1589,93,74,53,IoT,AI,IoT,80
2590,Student_1590,88,78,98,Data Science,Networking,Web Dev,71
2591,Student_1591,64,68,63,IoT,IoT,IoT,65
2592,Student_1592,98,82,99,AI,Networking,IoT,98
2593,Student_1593,53,85,76,Web Dev,AI,Networking,65
2594,Student_1594,78,63,82,Networking,AI,IoT,63
2595,Student_1595,71,63,71,Web Dev,Data Science,Web Dev,68
2596,Student_1596,74,84,97,AI,Networking,Networking,64
2597,Student_1597,62,79,52,Networking,Networking,Data Science,69
2598,Student_1598,67,77,72,Networking,Web Dev,IoT,67
2599,Student_1599,82,66,70,IoT,IoT,IoT,82
2600,Student_1600,65,52,90,Data Science,Web Dev,AI,63
2601,Student_1601,94,65,72,IoT,Web Dev,Data Science,96
2602,Student_1602,91,95,53,Networking,IoT,Data Science,66
2603,Student_1603,93,79,70,Networking,Data Science,Web Dev,65
2604,Student_1604,51,78,86,Data Science,Data Science,Data Science,74
2605,Student_1605,84,94,92,Web Dev,IoT,AI,94
2606,Student_1606,91,64,80,Data Science,IoT,Web Dev,91
2607,Student_1607,83,95,70,IoT,Networking,Data Science,73
2608,Student_1608,79,74,75,Web Dev,Networking,Web Dev,94
2609,Student_1609,62,87,90,IoT,Networking,Data Science,70
2610,Student_1610,62,91,84,Data Science,Networking,Data Science,69
2611,Student_1611,67,96,87,Web Dev,AI,Data Science,76
2612,Student_1612,81,87,73,Data Science,AI,IoT,72
2613,Student_1613,81,72,60,AI,Data Science,Data Science,93
2614,Student_1614,84,74,90,Networking,AI,IoT,64
2615,Student_1615,88,91,78,Web Dev,AI,Networking,69
2616,Student_1616,95,56,96,Networking,Networking,AI,91
2617,Student_1617,78,71,52,AI,Networking,Web Dev,71
2618,Student_1618,98,66,50,Web Dev,IoT,Web Dev,72
2619,Student_1619,78,67,68,Networking,Networking,Networking,80
2620,Student_1620,93,98,95,Networking,IoT,Data Science,92
2621,Student_1621,65,90,98,Web Dev,IoT,AI,91
2622,Student_1622,93,59,71,Networking,AI,Networking,71
2623,Student_1623,96,59,63,Networking,Networking,Networking,94
2624,Student_1624,59,56,98,Web Dev,AI,Web Dev,95
2625,Student_1625,79,97,63,Networking,Networking,IoT,97
2626,Student_1626,74,99,93,Networking,AI,IoT,87
2627,Student_1627,88,87,65,IoT,AI,Data Science,72
2628,Student_1628,69,76,82,IoT,AI,Data Science,71
2629,Student_1629,54,82,62,AI,Data Science,Networking,81
2630,Student_1630,50,50,87,IoT,AI,Data Science,61
2631,Student_1631,79,93,98,IoT,Web Dev,IoT,88
2632,Student_1632,98,83,61,AI,Web Dev,AI,72
2633,Student_1633,52,53,87,Networking,Web Dev,Web Dev,94
2634,Student_1634,94,66,88,Networking,IoT,IoT,72
2635,Student_1635,63,53,82,IoT,AI,Data Science,93
2636,Student_1636,79,92,82,AI,Web Dev,Web Dev,78
2637,Student_1637,99,75,78,Networking,IoT,Web Dev,68
2638,Student_1638,53,53,54,Data Science,Web Dev,Networking,90
2639,Student_1639,67,50,55,Web Dev,Networking,Data Science,92
2640,Student_1640,86,56,80,Web Dev,Data Science,Networking,86
2641,Student_1641,74,79,65,Web Dev,AI,Web Dev,61
2642,Student_1642,97,99,80,IoT,Data Science,Networking,74
2643,Student_1643,50,58,74,Web Dev,Data Science,Data Science,78
2644,Student_1644,95,84,97,Web Dev,Networking,IoT,90
2645,Student_1645,64,57,95,Data Science,Networking,AI,75
2646,Student_1646,58,73,82,Networking,Networking,IoT,74
2647,Student_1647,64,68,62,Data Science,IoT,Web Dev,65
2648,Student_1648,98,85,59,IoT,Web Dev,IoT,73
2649,Student_1649,73,99,73,Web Dev,AI,Networking,86
2650,Student_1650,53,92,59,Networking,Networking,Data Science,97
2651,Student_1651,61,76,90,Web Dev,AI,IoT,78
2652,Student_1652,86,81,80,Web Dev,AI,IoT,96
2653,Student_1653,86,63,62,IoT,AI,Data Science,63
2654,Student_1654,92,67,52,Web Dev,Networking,Networking,85
2655,Student_1655,55,77,99,AI,Networking,AI,68
2656,Student_1656,88,78,83,Networking,Web Dev,IoT,99
2657,Student_1657,95,65,98,Networking,Networking,Web Dev,74
2658,Student_1658,73,84,77,AI,Networking,Networking,96
2659,Student_1659,60,96,68,IoT,AI,Networking,63
2660,Student_1660,62,80,72,Web Dev,Web Dev,IoT,85
2661,Student_1661,83,53,94,Web Dev,Data Science,Data Science,77
2662,Student_1662,74,86,81,Networking,Networking,IoT,94
2663,Student_1663,56,66,62,IoT,Networking,IoT,88
2664,Student_1664,53,88,82,IoT,Data Science,Data Science,83
2665,Student_1665,57,97,83,IoT,AI,Web Dev,63
2666,Student_1666,69,95,82,Web Dev,Web Dev,Data Science,80
2667,Student_1667,78,75,54,IoT,AI,IoT,98
2668,Student_1668,94,97,52,AI,IoT,AI,66
2669,Student_1669,95,88,56,Data Science,Networking,Data Science,82
2670,Student_1670,59,90,73,IoT,IoT,Web Dev,99
2671,Student_1671,92,53,71,Data Science,Networking,Data Science,80
2672,Student_1672,83,79,94,Web Dev,IoT,Data Science,60
2673,Student_1673,75,79,72,IoT,Data Science,Networking,84
2674,Student_1674,90,71,79,Networking,Networking,Networking,90
2675,Student_1675,98,60,67,Web Dev,Networking,IoT,97
2676,Student_1676,52,51,81,AI,IoT,IoT,64
2677,Student_1677,55,93,56,AI,Web Dev,Data Science,90
2678,Student_1678,54,61,82,Data Science,IoT,AI,60
2679,Student_1679,54,79,54,Data Science,Networking,IoT,89
2680,Student_1680,96,85,98,Networking,Networking,Data Science,77
2681,Student_1681,72,67,77,Networking,Web Dev,Data Science,67
2682,Student_1682,98,75,57,AI,AI,Data Science,85
2683,Student_1683,58,56,64,IoT,Web Dev,Data Science,99
2684,Student_1684,84,50,53,AI,AI,Data Science,74
2685,Student_1685,69,75,83,AI,Networking,Networking,78
2686,Student_1686,98,72,54,Networking,Data Science,Web Dev,69
2687,Student_1687,91,75,82,Data Science,Data Science,Web Dev,83
2688,Student_1688,84,94,54,Networking,IoT,Data Science,75
2689,Student_1689,99,55,87,Networking,Web Dev,IoT,90
2690,Student_1690,67,55,83,Networking,Web Dev,AI,75
2691,Student_1691,66,93,75,AI,Data Science,Data Science,75
2692,Student_1692,73,57,50,IoT,AI,AI,87
2693,Student_1693,52,73,53,AI,Web Dev,Networking,79
2694,Student_1694,81,71,88,Web Dev,AI,Web Dev,94
2695,Student_1695,84,68,75,Networking,AI,Networking,68
2696,Student_1696,87,86,82,Networking,AI,IoT,99
2697,Student_1697,62,67,82,Web Dev,AI,IoT,69
2698,Student_1698,96,80,57,Networking,IoT,Data Science,77
2699,Student_1699,74,86,69,Networking,IoT,IoT,74
2700,Student_1700,58,79,65,Networking,Data Science,IoT,89
2701,Student_1701,53,91,70,Web Dev,IoT,Networking,91
2702,Student_1702,63,82,94,AI,Web Dev,AI,99
2703,Student_1703,86,59,75,Networking,IoT,Web Dev,86
2704,Student_1704,83,86,72,IoT,Web Dev,IoT,86
2705,Student_1705,60,61,67,Web Dev,Web Dev,IoT,78
2706,Student_1706,90,79,80,Data Science,AI,Networking,69
2707,Student_1707,52,76,91,Web Dev,Data Science,Web Dev,65
2708,Student_1708,77,88,61,AI,AI,Networking,83
2709,Student_1709,78,58,50,Web Dev,AI,AI,68
2710,Student_1710,58,70,91,Data Science,IoT,Networking,86
2711,Student_1711,52,61,58,IoT,IoT,Web Dev,66
2712,Student_1712,74,78,52,Data Science,Web Dev,Web Dev,65
2713,Student_1713,83,82,75,Web Dev,IoT,IoT,92
2714,Student_1714,61,92,58,Data Science,IoT,AI,80
2715,Student_1715,91,64,91,Web Dev,Networking,Data Science,97
2716,Student_1716,58,51,65,IoT,Web Dev,IoT,76
2717,Student_1717,64,88,73,IoT,Web Dev,Networking,90
2718,Student_1718,89,93,99,AI,Networking,Networking,96
2719,Student_1719,74,67,63,IoT,Web Dev,Web Dev,70
2720,Student_1720,54,52,52,Networking,Data Science,Web Dev,87
2721,Student_1721,60,56,83,Data Science,Data Science,Web Dev,64
2722,Student_1722,83,92,82,Data Science,Networking,Data Science,71
2723,Student_1723,73,67,99,Web Dev,IoT,Data Science,62
2724,Student_1724,64,93,73,IoT,Data Science,IoT,97
2725,Student_1725,87,87,58,AI,Networking,Data Science,61
2726,Student_1726,57,86,62,AI,Data Science,Web Dev,85
2727,Student_1727,54,82,51,AI,AI,IoT,61
2728,Student_1728,97,93,56,Networking,Networking,IoT,71
2729,Student_1729,75,80,97,IoT,Web Dev,AI,99
2730,Student_1730,67,60,70,AI,Data Science,Data Science,61
2731,Student_1731,55,53,68,Networking,Web Dev,Networking,75
2732,Student_1732,86,67,74,Data Science,Networking,Networking,89
2733,Student_1733,97,53,96,Web Dev,Data Science,AI,95
2734,Student_1734,62,98,71,IoT,Web Dev,Web Dev,63
2735,Student_1735,77,83,60,IoT,IoT,AI,70
2736,Student_1736,54,78,82,Data Science,IoT,Web Dev,83
2737,Student_1737,62,73,81,IoT,AI,Data Science,77
2738,Student_1738,66,71,70,IoT,Networking,Data Science,86
2739,Student_1739,99,51,88,IoT,Web Dev,IoT,96
2740,Student_1740,89,93,69,IoT,AI,IoT,61
2741,Student_1741,94,55,57,Networking,Networking,IoT,74
2742,Student_1742,81,91,91,Networking,IoT,IoT,70
2743,Student_1743,78,74,86,Web Dev,Web Dev,Networking,86
2744,Student_1744,52,70,58,IoT,Data Science,IoT,82
2745,Student_1745,89,65,74,Data Science,IoT,IoT,94
2746,Student_1746,83,80,74,AI,Data Science,IoT,89
2747,Student_1747,89,63,82,Web Dev,Data Science,Web Dev,83
2748,Student_1748,76,88,51,AI,Web Dev,IoT,78
2749,Student_1749,62,77,68,AI,Web Dev,AI,88
2750,Student_1750,94,81,95,IoT,Data Science,IoT,72
2751,Student_1751,82,77,69,Data Science,AI,IoT,82
2752,Student_1752,55,98,91,AI,Data Science,Networking,71
2753,Student_1753,73,58,90,AI,Data Science,IoT,88
2754,Student_1754,68,94,91,Web Dev,Web Dev,Web Dev,65
2755,Student_1755,65,71,78,Data Science,Networking,Data Science,82
2756,Student_1756,89,81,55,Data Science,IoT,IoT,90
2757,Student_1757,77,54,66,AI,Web Dev,IoT,80
2758,Student_1758,82,72,74,Data Science,AI,IoT,83
2759,Student_1759,97,54,87,Web Dev,IoT,Networking,67
2760,Student_1760,90,91,53,Web Dev,Web Dev,Data Science,68
2761,Student_1761,62,81,79,Web Dev,Web Dev,Networking,81
2762,Student_1762,92,59,69,IoT,Networking,Networking,63
2763,Student_1763,94,88,52,AI,AI,Networking,72
2764,Student_1764,74,64,72,Data Science,AI,Web Dev,93
2765,Student_1765,91,56,67,Web Dev,Web Dev,Data Science,62
2766,Student_1766,85,78,75,AI,Networking,Web Dev,96
2767,Student_1767,76,96,85,AI,Web Dev,Web Dev,87
2768,Student_1768,87,52,57,IoT,Data Science,Data Science,85
2769,Student_1769,56,68,66,Data Science,Data Science,Web Dev,93
2770,Student_1770,54,59,80,Data Science,Networking,Data Science,74
2771,Student_1771,92,77,86,Web Dev,Web Dev,IoT,67
2772,Student_1772,94,78,94,Web Dev,Networking,Networking,94
2773,Student_1773,80,64,82,AI,Web Dev,Web Dev,83
2774,Student_1774,72,84,76,Data Science,Web Dev,Data Science,96
2775,Student_1775,91,55,94,Data Science,Data Science,AI,63
2776,Student_1776,59,61,53,Web Dev,IoT,Web Dev,71
2777,Student_1777,81,96,71,Networking,AI,Web Dev,78
2778,Student_1778,92,87,75,AI,AI,Data Science,74
2779,Student_1779,79,62,81,Data Science,Networking,AI,89
2780,Student_1780,88,78,73,IoT,AI,AI,96
2781,Student_1781,80,68,95,IoT,Data Science,IoT,71
2782,Student_1782,67,52,84,Networking,IoT,Web Dev,78
2783,Student_1783,85,57,86,Web Dev,Web Dev,Networking,93
2784,Student_1784,51,57,81,Web Dev,Web Dev,Web Dev,66
2785,Student_1785,63,69,56,Web Dev,Data Science,Networking,87
2786,Student_1786,62,96,82,IoT,AI,Networking,87
2787,Student_1787,78,53,80,Web Dev,Web Dev,Data Science,88
2788,Student_1788,61,70,61,IoT,AI,Web Dev,96
2789,Student_1789,88,52,60,Networking,Data Science,Data Science,79
2790,Student_1790,51,94,73,AI,Web Dev,IoT,70
2791,Student_1791,81,57,57,Data Science,Networking,Networking,98
2792,Student_1792,62,72,81,Networking,IoT,AI,82
2793,Student_1793,95,65,87,IoT,AI,Networking,79
2794,Student_1794,76,62,71,Networking,AI,IoT,79
2795,Student_1795,98,52,83,Data Science,AI,Networking,70
2796,Student_1796,90,97,68,AI,AI,Data Science,61
2797,Student_1797,66,58,69,Data Science,Data Science,Web Dev,72
2798,Student_1798,89,63,63,IoT,Data Science,AI,72
2799,Student_1799,80,62,82,Data Science,Data Science,Data Science,74
2800,Student_1800,83,56,59,Networking,Data Science,Web Dev,90
2801,Student_1801,73,64,65,Web Dev,Web Dev,AI,82
2802,Student_1802,94,56,53,Networking,Data Science,IoT,81
2803,Student_1803,84,87,76,IoT,Web Dev,Networking,75
2804,Student_1804,97,83,77,AI,Networking,AI,88
2805,Student_1805,55,90,92,Data Science,Data Science,IoT,79
2806,Student_1806,68,71,65,AI,Networking,Web Dev,87
2807,Student_1807,79,73,82,IoT,Data Science,AI,86
2808,Student_1808,56,98,97,Data Science,Networking,IoT,88
2809,Student_1809,59,86,68,Networking,IoT,Web Dev,64
2810,Student_1810,90,93,70,Networking,Networking,Data Science,97
2811,Student_1811,81,50,71,IoT,Web Dev,Networking,97
2812,Student_1812,83,59,58,Data Science,AI,IoT,61
2813,Student_1813,77,92,58,Networking,Networking,Data Science,79
2814,Student_1814,64,65,58,IoT,AI,Web Dev,72
2815,Student_1815,79,95,76,IoT,IoT,AI,85
2816,Student_1816,86,57,66,AI,IoT,Networking,94
2817,Student_1817,78,98,93,Networking,Web Dev,Web Dev,67
2818,Student_1818,71,74,94,Data Science,Web Dev,IoT,87
2819,Student_1819,53,99,57,Networking,Networking,Networking,74
2820,Student_1820,69,61,65,Networking,Data Science,Data Science,67
2821,Student_1821,81,74,67,Networking,IoT,Networking,70
2822,Student_1822,85,66,82,IoT,AI,Data Science,88
2823,Student_1823,99,75,50,Web Dev,Data Science,Web Dev,64
2824,Student_1824,53,95,61,Web Dev,IoT,AI,66
2825,Student_1825,76,97,55,AI,Networking,Networking,77
2826,Student_1826,66,63,90,Networking,IoT,AI,87
2827,Student_1827,61,90,54,Web Dev,Web Dev,AI,71
2828,Student_1828,71,85,65,AI,AI,Networking,71
2829,Student_1829,66,72,67,IoT,AI,Networking,95
2830,Student_1830,59,92,98,Networking,Web Dev,AI,88
2831,Student_1831,50,55,67,Data Science,Data Science,IoT,70
2832,Student_1832,71,96,50,IoT,Web Dev,IoT,65
2833,Student_1833,75,54,68,AI,AI,Networking,80
2834,Student_1834,67,92,57,IoT,Networking,AI,69
2835,Student_1835,99,74,52,Data Science,Data Science,AI,91
2836,Student_1836,63,67,74,IoT,IoT,Web Dev,92
2837,Student_1837,96,62,54,AI,Networking,AI,76
2838,Student_1838,78,92,89,Data Science,Data Science,IoT,62
2839,Student_1839,61,63,68,Data Science,AI,Web Dev,77
2840,Student_1840,85,77,67,IoT,AI,IoT,69
2841,Student_1841,84,67,99,Data Science,Networking,Data Science,98
2842,Student_1842,61,77,80,IoT,Data Science,Networking,67
2843,Student_1843,56,76,82,Networking,IoT,Data Science,93
2844,Student_1844,78,81,96,Data Science,IoT,Networking,96
2845,Student_1845,60,96,67,IoT,Web Dev,IoT,92
2846,Student_1846,82,58,88,Networking,Networking,IoT,69
2847,Student_1847,55,89,65,Data Science,Data Science,Data Science,99
2848,Student_1848,96,81,65,Networking,Networking,Networking,77
2849,Student_1849,64,69,96,Data Science,IoT,Networking,84
